time;latitude;longitude;HSW
2023-02-20T18:00:00;-6.31;112.27;1.62
2023-02-21T00:00:00;-6.21;111.8;1.16
2023-02-21T00:00:00;-6.22;112.04;1.32
2023-02-21T00:00:00;-6.26;112.2;1.52
2023-02-21T00:00:00;-6.31;112.27;1.51
2023-02-21T06:00:00;-6.21;111.8;1.05
2023-02-21T06:00:00;-6.22;112.04;1.12
2023-02-21T06:00:00;-6.26;112.2;1.45
2023-02-21T06:00:00;-6.31;112.27;1.41
2023-02-21T12:00:00;-6.21;111.8;1.39
2023-02-21T12:00:00;-6.22;112.04;1.36
2023-02-21T12:00:00;-6.26;112.2;1.4
2023-02-21T12:00:00;-6.31;112.27;1.41
2023-02-21T18:00:00;-6.21;111.8;1.36
2023-02-21T18:00:00;-6.22;112.04;1.38
2023-02-21T18:00:00;-6.26;112.2;1.35
2023-02-21T18:00:00;-6.31;112.27;1.33
2023-02-22T00:00:00;-6.21;111.8;1.04
2023-02-22T00:00:00;-6.22;112.04;1.19
2023-02-22T00:00:00;-6.26;112.2;1.22
2023-02-22T00:00:00;-6.31;112.27;1.25
2023-02-22T06:00:00;-6.21;111.8;1.1
2023-02-22T06:00:00;-6.22;112.04;1.14
2023-02-22T06:00:00;-6.26;112.2;1.22
2023-02-22T06:00:00;-6.31;112.27;1.22
2023-02-22T12:00:00;-6.21;111.8;1.62
2023-02-22T12:00:00;-6.22;112.04;1.62
2023-02-22T12:00:00;-6.26;112.2;1.51
2023-02-22T12:00:00;-6.31;112.27;1.51
2023-02-22T18:00:00;-6.21;111.8;1.46
2023-02-22T18:00:00;-6.22;112.04;1.63
2023-02-22T18:00:00;-6.26;112.2;1.41
2023-02-22T18:00:00;-6.31;112.27;1.43
2023-02-23T00:00:00;-6.21;111.8;1.43
2023-02-23T00:00:00;-6.22;112.04;1.43
2023-02-23T00:00:00;-6.26;112.2;1.33
2023-02-23T00:00:00;-6.31;112.27;1.35
2023-02-23T06:00:00;-6.21;111.8;1.67
2023-02-23T06:00:00;-6.22;112.04;1.61
2023-02-23T06:00:00;-6.26;112.2;1.5
2023-02-23T06:00:00;-6.31;112.27;1.41
2023-02-23T12:00:00;-6.21;111.8;1.53
2023-02-23T12:00:00;-6.22;112.04;1.52
2023-02-23T12:00:00;-6.26;112.2;1.54
2023-02-23T12:00:00;-6.31;112.27;1.46
2023-02-23T18:00:00;-6.21;111.8;1.27
2023-02-23T18:00:00;-6.22;112.04;1.44
2023-02-23T18:00:00;-6.26;112.2;1.45
2023-02-23T18:00:00;-6.31;112.27;1.43
2023-02-24T00:00:00;-6.21;111.8;0.96
2023-02-24T00:00:00;-6.22;112.04;1.13
2023-02-24T00:00:00;-6.26;112.2;1.31
2023-02-24T00:00:00;-6.31;112.27;1.31
2023-02-24T06:00:00;-6.21;111.8;1.32
2023-02-24T06:00:00;-6.22;112.04;1.37
2023-02-24T06:00:00;-6.26;112.2;1.42
2023-02-24T06:00:00;-6.31;112.27;1.36
2023-02-24T12:00:00;-6.21;111.8;1.51
2023-02-24T12:00:00;-6.22;112.04;1.59
2023-02-24T12:00:00;-6.26;112.2;1.55
2023-02-24T12:00:00;-6.31;112.27;1.46
2023-02-24T18:00:00;-6.21;111.8;1.06
2023-02-24T18:00:00;-6.22;112.04;1.18
2023-02-24T18:00:00;-6.26;112.2;1.48
2023-02-24T18:00:00;-6.31;112.27;1.43
2023-02-25T00:00:00;-6.21;111.8;0.9
2023-02-25T00:00:00;-6.22;112.04;0.96
2023-02-25T00:00:00;-6.26;112.2;1.3
2023-02-25T00:00:00;-6.31;112.27;1.3
2023-02-25T06:00:00;-6.21;111.8;1.45
2023-02-25T06:00:00;-6.22;112.04;1.38
2023-02-25T06:00:00;-6.26;112.2;1.5
2023-02-25T06:00:00;-6.31;112.27;1.43
2023-02-25T12:00:00;-6.21;111.8;1.73
2023-02-25T12:00:00;-6.22;112.04;1.78
2023-02-25T12:00:00;-6.26;112.2;1.62
2023-02-25T12:00:00;-6.31;112.27;1.59
2023-02-25T18:00:00;-6.21;111.8;1.16
2023-02-25T18:00:00;-6.22;112.04;1.32
2023-02-25T18:00:00;-6.26;112.2;1.51
2023-02-25T18:00:00;-6.31;112.27;1.55
2023-02-26T00:00:00;-6.21;111.8;1.52
2023-02-26T00:00:00;-6.22;112.04;1.46
2023-02-26T00:00:00;-6.26;112.2;1.66
2023-02-26T00:00:00;-6.31;112.27;1.67
2023-02-26T06:00:00;-6.21;111.8;2.05
2023-02-26T06:00:00;-6.22;112.04;2.05
2023-02-26T06:00:00;-6.26;112.2;2.14
2023-02-26T06:00:00;-6.31;112.27;2.06
2023-02-26T12:00:00;-6.21;111.8;1.75
2023-02-26T12:00:00;-6.22;112.04;1.79
2023-02-26T12:00:00;-6.26;112.2;1.93
2023-02-26T12:00:00;-6.31;112.27;1.86
2023-02-26T18:00:00;-6.21;111.8;1.68
2023-02-26T18:00:00;-6.22;112.04;1.81
2023-02-26T18:00:00;-6.26;112.2;1.69
2023-02-26T18:00:00;-6.31;112.27;1.71
2023-02-27T00:00:00;-6.21;111.8;1.46
2023-02-27T00:00:00;-6.22;112.04;1.61
2023-02-27T00:00:00;-6.26;112.2;1.46
2023-02-27T00:00:00;-6.31;112.27;1.52
2023-02-27T06:00:00;-6.21;111.8;1.48
2023-02-27T06:00:00;-6.22;112.04;1.53
2023-02-27T06:00:00;-6.26;112.2;1.52
2023-02-27T06:00:00;-6.31;112.27;1.43
2023-02-27T12:00:00;-6.21;111.8;1.5
2023-02-27T12:00:00;-6.22;112.04;1.51
2023-02-27T12:00:00;-6.26;112.2;1.51
2023-02-27T12:00:00;-6.31;112.27;1.45
2023-02-27T18:00:00;-6.21;111.8;1.14
2023-02-27T18:00:00;-6.22;112.04;1.31
2023-02-27T18:00:00;-6.26;112.2;1.39
2023-02-27T18:00:00;-6.31;112.27;1.32
2023-02-28T00:00:00;-6.21;111.8;0.91
2023-02-28T00:00:00;-6.22;112.04;1.06
2023-02-28T00:00:00;-6.26;112.2;1.51
2023-02-28T00:00:00;-6.31;112.27;1.32
2023-02-28T06:00:00;-6.21;111.8;1.56
2023-02-28T06:00:00;-6.22;112.04;1.55
2023-02-28T06:00:00;-6.26;112.2;1.95
2023-02-28T06:00:00;-6.31;112.27;2.02
2023-02-28T12:00:00;-6.21;111.8;1.91
2023-02-28T12:00:00;-6.22;112.04;1.86
2023-02-28T12:00:00;-6.26;112.2;2.04
2023-02-28T12:00:00;-6.31;112.27;1.83
2023-02-28T18:00:00;-6.21;111.8;1.42
2023-02-28T18:00:00;-6.22;112.04;1.66
2023-02-28T18:00:00;-6.26;112.2;1.78
2023-02-28T18:00:00;-6.31;112.27;1.77
2023-03-01T00:00:00;-6.21;111.8;0.94
2023-03-01T00:00:00;-6.22;112.04;1.09
2023-03-01T00:00:00;-6.26;112.2;1.42
2023-03-01T00:00:00;-6.31;112.27;1.42
2023-03-01T06:00:00;-6.21;111.8;0.85
2023-03-01T06:00:00;-6.22;112.04;0.88
2023-03-01T06:00:00;-6.26;112.2;1.42
2023-03-01T06:00:00;-6.31;112.27;1.38
2023-03-01T12:00:00;-6.21;111.8;1.16
2023-03-01T12:00:00;-6.22;112.04;1.16
2023-03-01T12:00:00;-6.26;112.2;1.32
2023-03-01T12:00:00;-6.31;112.27;1.3
2023-03-01T18:00:00;-6.21;111.8;1.20
2023-03-01T18:00:00;-6.22;112.04;1.36
2023-03-01T18:00:00;-6.26;112.2;1.26
2023-03-01T18:00:00;-6.31;112.27;1.27
2023-03-02T00:00:00;-6.21;111.8;1.51
2023-03-02T00:00:00;-6.22;112.04;1.42
2023-03-02T00:00:00;-6.26;112.2;1.53
2023-03-02T00:00:00;-6.31;112.27;1.5
2023-03-02T06:00:00;-6.21;111.8;1.51
2023-03-02T06:00:00;-6.22;112.04;1.66
2023-03-02T06:00:00;-6.26;112.2;1.36
2023-03-02T06:00:00;-6.31;112.27;1.4
2023-03-02T12:00:00;-6.21;111.8;1.65
2023-03-02T12:00:00;-6.22;112.04;1.81
2023-03-02T12:00:00;-6.26;112.2;1.77
2023-03-02T12:00:00;-6.31;112.27;1.79
2023-03-02T18:00:00;-6.21;111.8;1.20
2023-03-02T18:00:00;-6.22;112.04;1.36
2023-03-02T18:00:00;-6.26;112.2;1.36
2023-03-02T18:00:00;-6.31;112.27;1.37
2023-03-03T00:00:00;-6.21;111.8;0.79
2023-03-03T00:00:00;-6.22;112.04;0.91
2023-03-03T00:00:00;-6.26;112.2;0.96
2023-03-03T00:00:00;-6.31;112.27;0.98
2023-03-03T06:00:00;-6.21;111.8;0.56
2023-03-03T06:00:00;-6.22;112.04;0.65
2023-03-03T06:00:00;-6.26;112.2;0.75
2023-03-03T06:00:00;-6.31;112.27;0.76
2023-03-03T12:00:00;-6.21;111.8;0.64
2023-03-03T12:00:00;-6.22;112.04;0.69
2023-03-03T12:00:00;-6.26;112.2;0.71
2023-03-03T12:00:00;-6.31;112.27;0.72
2023-03-03T18:00:00;-6.21;111.8;0.84
2023-03-03T18:00:00;-6.22;112.04;0.81
2023-03-03T18:00:00;-6.26;112.2;0.87
2023-03-03T18:00:00;-6.31;112.27;0.81
2023-03-04T00:00:00;-6.21;111.8;0.59
2023-03-04T00:00:00;-6.22;112.04;0.71
2023-03-04T00:00:00;-6.26;112.2;0.85
2023-03-04T00:00:00;-6.31;112.27;0.81
2023-03-04T06:00:00;-6.21;111.8;0.42
2023-03-04T06:00:00;-6.22;112.04;0.51
2023-03-04T06:00:00;-6.26;112.2;0.65
2023-03-04T06:00:00;-6.31;112.27;0.66
2023-03-04T12:00:00;-6.21;111.8;0.87
2023-03-04T12:00:00;-6.22;112.04;0.65
2023-03-04T12:00:00;-6.26;112.2;0.77
2023-03-04T12:00:00;-6.31;112.27;0.66
2023-03-04T18:00:00;-6.21;111.8;1.18
2023-03-04T18:00:00;-6.22;112.04;1.19
2023-03-04T18:00:00;-6.26;112.2;0.98
2023-03-04T18:00:00;-6.31;112.27;0.97
2023-03-05T00:00:00;-6.21;111.8;0.76
2023-03-05T00:00:00;-6.22;112.04;0.90
2023-03-05T00:00:00;-6.26;112.2;1.24
2023-03-05T00:00:00;-6.31;112.27;1.23
2023-03-05T06:00:00;-6.21;111.8;0.72
2023-03-05T06:00:00;-6.22;112.04;0.76
2023-03-05T06:00:00;-6.26;112.2;1.18
2023-03-05T06:00:00;-6.31;112.27;1.18
2023-03-05T12:00:00;-6.21;111.8;1.15
2023-03-05T12:00:00;-6.22;112.04;1.14
2023-03-05T12:00:00;-6.26;112.2;1.19
2023-03-05T12:00:00;-6.31;112.27;1.14
2023-03-05T18:00:00;-6.21;111.8;1.13
2023-03-05T18:00:00;-6.22;112.04;1.15
2023-03-05T18:00:00;-6.26;112.2;1.32
2023-03-05T18:00:00;-6.31;112.27;1.3
2023-03-06T00:00:00;-6.21;111.8;0.81
2023-03-06T00:00:00;-6.22;112.04;0.97
2023-03-06T00:00:00;-6.26;112.2;1.16
2023-03-06T00:00:00;-6.31;112.27;1.18
2023-03-06T06:00:00;-6.21;111.8;0.65
2023-03-06T06:00:00;-6.22;112.04;0.71
2023-03-06T06:00:00;-6.26;112.2;1.02
2023-03-06T06:00:00;-6.31;112.27;0.98
2023-03-06T12:00:00;-6.21;111.8;0.63
2023-03-06T12:00:00;-6.22;112.04;0.63
2023-03-06T12:00:00;-6.26;112.2;0.93
2023-03-06T12:00:00;-6.31;112.27;0.89
2023-03-06T18:00:00;-6.21;111.8;0.59
2023-03-06T18:00:00;-6.22;112.04;0.69
2023-03-06T18:00:00;-6.26;112.2;0.84
2023-03-06T18:00:00;-6.31;112.27;0.81
2023-03-07T00:00:00;-6.21;111.8;0.57
2023-03-07T00:00:00;-6.22;112.04;0.61
2023-03-07T00:00:00;-6.26;112.2;0.78
2023-03-07T00:00:00;-6.31;112.27;0.78
2023-03-07T06:00:00;-6.21;111.8;0.48
2023-03-07T06:00:00;-6.22;112.04;0.52
2023-03-07T06:00:00;-6.26;112.2;0.68
2023-03-07T06:00:00;-6.31;112.27;0.7
2023-03-07T12:00:00;-6.21;111.8;0.51
2023-03-07T12:00:00;-6.22;112.04;0.53
2023-03-07T12:00:00;-6.26;112.2;0.59
2023-03-07T12:00:00;-6.31;112.27;0.59
2023-03-07T18:00:00;-6.21;111.8;0.44
2023-03-07T18:00:00;-6.22;112.04;0.45
2023-03-07T18:00:00;-6.26;112.2;0.52
2023-03-07T18:00:00;-6.31;112.27;0.52
2023-03-08T00:00:00;-6.21;111.8;0.35
2023-03-08T00:00:00;-6.22;112.04;0.38
2023-03-08T00:00:00;-6.26;112.2;0.45
2023-03-08T00:00:00;-6.31;112.27;0.44
2023-03-08T06:00:00;-6.21;111.8;0.0
2023-03-08T06:00:00;-6.22;112.04;0.0
2023-03-08T06:00:00;-6.26;112.2;0.0
2023-03-08T06:00:00;-6.31;112.27;0.0
2023-03-08T12:00:00;-6.21;111.8;0.12
2023-03-08T12:00:00;-6.22;112.04;0.04
2023-03-08T12:00:00;-6.26;112.2;0.19
2023-03-08T12:00:00;-6.31;112.27;0.17
2023-03-08T18:00:00;-6.21;111.8;0.09
2023-03-08T18:00:00;-6.22;112.04;0.07
2023-03-08T18:00:00;-6.26;112.2;0.17
2023-03-08T18:00:00;-6.31;112.27;0.14
2023-03-09T00:00:00;-6.21;111.8;0.25
2023-03-09T00:00:00;-6.22;112.04;0.07
2023-03-09T00:00:00;-6.26;112.2;0.17
2023-03-09T00:00:00;-6.31;112.27;0.12
2023-03-09T06:00:00;-6.21;111.8;0.17
2023-03-09T06:00:00;-6.22;112.04;0.06
2023-03-09T06:00:00;-6.26;112.2;0.19
2023-03-09T06:00:00;-6.31;112.27;0.09
2023-03-09T12:00:00;-6.21;111.8;0.12
2023-03-09T12:00:00;-6.22;112.04;0.12
2023-03-09T12:00:00;-6.26;112.2;0.13
2023-03-09T12:00:00;-6.31;112.27;0.08
2023-03-09T18:00:00;-6.21;111.8;0.07
2023-03-09T18:00:00;-6.22;112.04;0.07
2023-03-09T18:00:00;-6.26;112.2;0.08
2023-03-09T18:00:00;-6.31;112.27;0.06
2023-03-10T00:00:00;-6.21;111.8;0.04
2023-03-10T00:00:00;-6.22;112.04;0.04
2023-03-10T00:00:00;-6.26;112.2;0.04
2023-03-10T00:00:00;-6.31;112.27;0.04
2023-03-10T06:00:00;-6.21;111.8;0.03
2023-03-10T06:00:00;-6.22;112.04;0.03
2023-03-10T06:00:00;-6.26;112.2;0.03
2023-03-10T06:00:00;-6.31;112.27;0.03
2023-03-10T12:00:00;-6.21;111.8;0.02
2023-03-10T12:00:00;-6.22;112.04;0.02
2023-03-10T12:00:00;-6.26;112.2;0.03
2023-03-10T12:00:00;-6.31;112.27;0.03
2023-03-10T18:00:00;-6.21;111.8;0.01
2023-03-10T18:00:00;-6.22;112.04;0.01
2023-03-10T18:00:00;-6.26;112.2;0.02
2023-03-10T18:00:00;-6.31;112.27;0.02
2023-03-11T00:00:00;-6.21;111.8;0.17
2023-03-11T00:00:00;-6.22;112.04;0.02
2023-03-11T00:00:00;-6.26;112.2;0.09
2023-03-11T00:00:00;-6.31;112.27;0.02
2023-03-11T06:00:00;-6.21;111.8;0.13
2023-03-11T06:00:00;-6.22;112.04;0.04
2023-03-11T06:00:00;-6.26;112.2;0.16
2023-03-11T06:00:00;-6.31;112.27;0.04
2023-03-11T12:00:00;-6.21;111.8;0.11
2023-03-11T12:00:00;-6.22;112.04;0.04
2023-03-11T12:00:00;-6.26;112.2;0.09
2023-03-11T12:00:00;-6.31;112.27;0.04
2023-03-11T18:00:00;-6.21;111.8;0.04
2023-03-11T18:00:00;-6.22;112.04;0.03
2023-03-11T18:00:00;-6.26;112.2;0.06
2023-03-11T18:00:00;-6.31;112.27;0.04
2023-03-12T00:00:00;-6.21;111.8;0.22
2023-03-12T00:00:00;-6.22;112.04;0.13
2023-03-12T00:00:00;-6.26;112.2;0.12
2023-03-12T00:00:00;-6.31;112.27;0.04
2023-03-12T06:00:00;-6.21;111.8;0.14
2023-03-12T06:00:00;-6.22;112.04;0.12
2023-03-12T06:00:00;-6.26;112.2;0.14
2023-03-12T06:00:00;-6.31;112.27;0.16
2023-03-12T12:00:00;-6.21;111.8;0.26
2023-03-12T12:00:00;-6.22;112.04;0.24
2023-03-12T12:00:00;-6.26;112.2;0.22
2023-03-12T12:00:00;-6.31;112.27;0.14
2023-03-12T18:00:00;-6.21;111.8;0.31
2023-03-12T18:00:00;-6.22;112.04;0.24
2023-03-12T18:00:00;-6.26;112.2;0.35
2023-03-12T18:00:00;-6.31;112.27;0.31
2023-03-13T00:00:00;-6.21;111.8;0.39
2023-03-13T00:00:00;-6.22;112.04;0.26
2023-03-13T00:00:00;-6.26;112.2;0.48
2023-03-13T00:00:00;-6.31;112.27;0.42
2023-03-13T06:00:00;-6.21;111.8;0.28
2023-03-13T06:00:00;-6.22;112.04;0.25
2023-03-13T06:00:00;-6.26;112.2;0.42
2023-03-13T06:00:00;-6.31;112.27;0.39
2023-03-13T12:00:00;-6.21;111.8;0.22
2023-03-13T12:00:00;-6.22;112.04;0.19
2023-03-13T12:00:00;-6.26;112.2;0.38
2023-03-13T12:00:00;-6.31;112.27;0.32
2023-03-13T18:00:00;-6.21;111.8;0.26
2023-03-13T18:00:00;-6.22;112.04;0.17
2023-03-13T18:00:00;-6.26;112.2;0.42
2023-03-13T18:00:00;-6.31;112.27;0.34
2023-03-14T00:00:00;-6.21;111.8;0.29
2023-03-14T00:00:00;-6.22;112.04;0.24
2023-03-14T00:00:00;-6.26;112.2;0.48
2023-03-14T00:00:00;-6.31;112.27;0.41
2023-03-14T06:00:00;-6.21;111.8;0.28
2023-03-14T06:00:00;-6.22;112.04;0.25
2023-03-14T06:00:00;-6.26;112.2;0.45
2023-03-14T06:00:00;-6.31;112.27;0.41
2023-03-14T12:00:00;-6.21;111.8;0.47
2023-03-14T12:00:00;-6.22;112.04;0.38
2023-03-14T12:00:00;-6.26;112.2;0.66
2023-03-14T12:00:00;-6.31;112.27;0.69
2023-03-14T18:00:00;-6.21;111.8;0.52
2023-03-14T18:00:00;-6.22;112.04;0.47
2023-03-14T18:00:00;-6.26;112.2;0.68
2023-03-14T18:00:00;-6.31;112.27;0.64
2023-03-15T00:00:00;-6.21;111.8;0.47
2023-03-15T00:00:00;-6.22;112.04;0.44
2023-03-15T00:00:00;-6.26;112.2;0.64
2023-03-15T00:00:00;-6.31;112.27;0.61
2023-03-15T06:00:00;-6.21;111.8;0.39
2023-03-15T06:00:00;-6.22;112.04;0.39
2023-03-15T06:00:00;-6.26;112.2;0.52
2023-03-15T06:00:00;-6.31;112.27;0.51
2023-03-15T12:00:00;-6.21;111.8;0.32
2023-03-15T12:00:00;-6.22;112.04;0.34
2023-03-15T12:00:00;-6.26;112.2;0.41
2023-03-15T12:00:00;-6.31;112.27;0.41
2023-03-15T18:00:00;-6.21;111.8;0.26
2023-03-15T18:00:00;-6.22;112.04;0.26
2023-03-15T18:00:00;-6.26;112.2;0.31
2023-03-15T18:00:00;-6.31;112.27;0.31
2023-03-16T00:00:00;-6.21;111.8;0.21
2023-03-16T00:00:00;-6.22;112.04;0.21
2023-03-16T00:00:00;-6.26;112.2;0.24
2023-03-16T00:00:00;-6.31;112.27;0.24
2023-03-16T06:00:00;-6.21;111.8;0.17
2023-03-16T06:00:00;-6.22;112.04;0.17
2023-03-16T06:00:00;-6.26;112.2;0.19
2023-03-16T06:00:00;-6.31;112.27;0.19
2023-03-16T12:00:00;-6.21;111.8;0.13
2023-03-16T12:00:00;-6.22;112.04;0.14
2023-03-16T12:00:00;-6.26;112.2;0.17
2023-03-16T12:00:00;-6.31;112.27;0.16
2023-03-16T18:00:00;-6.21;111.8;0.12
2023-03-16T18:00:00;-6.22;112.04;0.14
2023-03-16T18:00:00;-6.26;112.2;0.14
2023-03-16T18:00:00;-6.31;112.27;0.14
2023-03-17T00:00:00;-6.21;111.8;0.11
2023-03-17T00:00:00;-6.22;112.04;0.13
2023-03-17T00:00:00;-6.26;112.2;0.11
2023-03-17T00:00:00;-6.31;112.27;0.12
2023-03-17T06:00:00;-6.21;111.8;0.11
2023-03-17T06:00:00;-6.22;112.04;0.14
2023-03-17T06:00:00;-6.26;112.2;0.09
2023-03-17T06:00:00;-6.31;112.27;0.12
2023-03-17T12:00:00;-6.21;111.8;0.14
2023-03-17T12:00:00;-6.22;112.04;0.16
2023-03-17T12:00:00;-6.26;112.2;0.08
2023-03-17T12:00:00;-6.31;112.27;0.12
2023-03-17T18:00:00;-6.21;111.8;0.12
2023-03-17T18:00:00;-6.22;112.04;0.13
2023-03-17T18:00:00;-6.26;112.2;0.08
2023-03-17T18:00:00;-6.31;112.27;0.12
2023-03-18T00:00:00;-6.21;111.8;0.08
2023-03-18T00:00:00;-6.22;112.04;0.09
2023-03-18T00:00:00;-6.26;112.2;0.09
2023-03-18T00:00:00;-6.31;112.27;0.09
2023-03-18T06:00:00;-6.21;111.8;0.09
2023-03-18T06:00:00;-6.22;112.04;0.08
2023-03-18T06:00:00;-6.26;112.2;0.11
2023-03-18T06:00:00;-6.31;112.27;0.12
2023-03-18T12:00:00;-6.21;111.8;0.07
2023-03-18T12:00:00;-6.22;112.04;0.07
2023-03-18T12:00:00;-6.26;112.2;0.08
2023-03-18T12:00:00;-6.31;112.27;0.08
2023-03-18T18:00:00;-6.21;111.8;0.04
2023-03-18T18:00:00;-6.22;112.04;0.04
2023-03-18T18:00:00;-6.26;112.2;0.06
2023-03-18T18:00:00;-6.31;112.27;0.06
2023-03-19T00:00:00;-6.21;111.8;0.11
2023-03-19T00:00:00;-6.22;112.04;0.11
2023-03-19T00:00:00;-6.26;112.2;0.11
2023-03-19T00:00:00;-6.31;112.27;0.14
2023-03-19T06:00:00;-6.21;111.8;0.14
2023-03-19T06:00:00;-6.22;112.04;0.21
2023-03-19T06:00:00;-6.26;112.2;0.19
2023-03-19T06:00:00;-6.31;112.27;0.26
2023-03-19T12:00:00;-6.21;111.8;0.17
2023-03-19T12:00:00;-6.22;112.04;0.21
2023-03-19T12:00:00;-6.26;112.2;0.19
2023-03-19T12:00:00;-6.31;112.27;0.24
2023-03-19T18:00:00;-6.21;111.8;0.17
2023-03-19T18:00:00;-6.22;112.04;0.19
2023-03-19T18:00:00;-6.26;112.2;0.19
2023-03-19T18:00:00;-6.31;112.27;0.22
2023-03-20T00:00:00;-6.21;111.8;0.19
2023-03-20T00:00:00;-6.22;112.04;0.21
2023-03-20T00:00:00;-6.26;112.2;0.21
2023-03-20T00:00:00;-6.31;112.27;0.25
2023-03-20T06:00:00;-6.21;111.8;0.17
2023-03-20T06:00:00;-6.22;112.04;0.17
2023-03-20T06:00:00;-6.26;112.2;0.22
2023-03-20T06:00:00;-6.31;112.27;0.25
2023-03-20T12:00:00;-6.21;111.8;0.17
2023-03-20T12:00:00;-6.22;112.04;0.16
2023-03-20T12:00:00;-6.26;112.2;0.19
2023-03-20T12:00:00;-6.31;112.27;0.19
2023-03-20T18:00:00;-6.21;111.8;0.14
2023-03-20T18:00:00;-6.22;112.04;0.13
2023-03-20T18:00:00;-6.26;112.2;0.19
2023-03-20T18:00:00;-6.31;112.27;0.17
2023-03-21T00:00:00;-6.21;111.8;0.12
2023-03-21T00:00:00;-6.22;112.04;0.09
2023-03-21T00:00:00;-6.26;112.2;0.14
2023-03-21T00:00:00;-6.31;112.27;0.12
2023-03-21T06:00:00;-6.21;111.8;0.08
2023-03-21T06:00:00;-6.22;112.04;0.08
2023-03-21T06:00:00;-6.26;112.2;0.11
2023-03-21T06:00:00;-6.31;112.27;0.09
2023-03-21T12:00:00;-6.21;111.8;0.08
2023-03-21T12:00:00;-6.22;112.04;0.08
2023-03-21T12:00:00;-6.26;112.2;0.09
2023-03-21T12:00:00;-6.31;112.27;0.09
2023-03-21T18:00:00;-6.21;111.8;0.08
2023-03-21T18:00:00;-6.22;112.04;0.09
2023-03-21T18:00:00;-6.26;112.2;0.09
2023-03-21T18:00:00;-6.31;112.27;0.12
2023-03-22T00:00:00;-6.21;111.8;0.09
2023-03-22T00:00:00;-6.22;112.04;0.11
2023-03-22T00:00:00;-6.26;112.2;0.09
2023-03-22T00:00:00;-6.31;112.27;0.11
2023-03-22T06:00:00;-6.21;111.8;0.09
2023-03-22T06:00:00;-6.22;112.04;0.09
2023-03-22T06:00:00;-6.26;112.2;0.08
2023-03-22T06:00:00;-6.31;112.27;0.09
2023-03-22T12:00:00;-6.21;111.8;0.08
2023-03-22T12:00:00;-6.22;112.04;0.08
2023-03-22T12:00:00;-6.26;112.2;0.08
2023-03-22T12:00:00;-6.31;112.27;0.08
2023-03-22T18:00:00;-6.21;111.8;0.07
2023-03-22T18:00:00;-6.22;112.04;0.07
2023-03-22T18:00:00;-6.26;112.2;0.07
2023-03-22T18:00:00;-6.31;112.27;0.07
2023-03-23T00:00:00;-6.21;111.8;0.06
2023-03-23T00:00:00;-6.22;112.04;0.04
2023-03-23T00:00:00;-6.26;112.2;0.04
2023-03-23T00:00:00;-6.31;112.27;0.04
2023-03-23T06:00:00;-6.21;111.8;0.04
2023-03-23T06:00:00;-6.22;112.04;0.04
2023-03-23T06:00:00;-6.26;112.2;0.04
2023-03-23T06:00:00;-6.31;112.27;0.04
2023-03-23T12:00:00;-6.21;111.8;0.07
2023-03-23T12:00:00;-6.22;112.04;0.04
2023-03-23T12:00:00;-6.26;112.2;0.04
2023-03-23T12:00:00;-6.31;112.27;0.04
2023-03-23T18:00:00;-6.21;111.8;0.04
2023-03-23T18:00:00;-6.22;112.04;0.03
2023-03-23T18:00:00;-6.26;112.2;0.03
2023-03-23T18:00:00;-6.31;112.27;0.03
2023-03-24T00:00:00;-6.21;111.8;0.03
2023-03-24T00:00:00;-6.22;112.04;0.03
2023-03-24T00:00:00;-6.26;112.2;0.02
2023-03-24T00:00:00;-6.31;112.27;0.02
2023-03-24T06:00:00;-6.21;111.8;0.02
2023-03-24T06:00:00;-6.22;112.04;0.02
2023-03-24T06:00:00;-6.26;112.2;0.02
2023-03-24T06:00:00;-6.31;112.27;0.02
2023-03-24T12:00:00;-6.21;111.8;0.13
2023-03-24T12:00:00;-6.22;112.04;0.11
2023-03-24T12:00:00;-6.26;112.2;0.02
2023-03-24T12:00:00;-6.31;112.27;0.01
2023-03-24T18:00:00;-6.21;111.8;0.14
2023-03-24T18:00:00;-6.22;112.04;0.14
2023-03-24T18:00:00;-6.26;112.2;0.01
2023-03-24T18:00:00;-6.31;112.27;0.01
2023-03-25T00:00:00;-6.21;111.8;0.09
2023-03-25T00:00:00;-6.22;112.04;0.09
2023-03-25T00:00:00;-6.26;112.2;0.06
2023-03-25T00:00:00;-6.31;112.27;0.04
2023-03-25T06:00:00;-6.21;111.8;0.04
2023-03-25T06:00:00;-6.22;112.04;0.06
2023-03-25T06:00:00;-6.26;112.2;0.04
2023-03-25T06:00:00;-6.31;112.27;0.04
2023-03-25T12:00:00;-6.21;111.8;0.24
2023-03-25T12:00:00;-6.22;112.04;0.17
2023-03-25T12:00:00;-6.26;112.2;0.22
2023-03-25T12:00:00;-6.31;112.27;0.19
2023-03-25T18:00:00;-6.21;111.8;0.42
2023-03-25T18:00:00;-6.22;112.04;0.35
2023-03-25T18:00:00;-6.26;112.2;0.44
2023-03-25T18:00:00;-6.31;112.27;0.41
2023-03-26T00:00:00;-6.21;111.8;0.45
2023-03-26T00:00:00;-6.22;112.04;0.45
2023-03-26T00:00:00;-6.26;112.2;0.59
2023-03-26T00:00:00;-6.31;112.27;0.52
2023-03-26T06:00:00;-6.21;111.8;0.37
2023-03-26T06:00:00;-6.22;112.04;0.41
2023-03-26T06:00:00;-6.26;112.2;0.58
2023-03-26T06:00:00;-6.31;112.27;0.55
